0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0088    1.0119    1.0149    1.0177    1.0204    1.0229    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0435    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0510    1.0512    1.0513    1.0513    1.0512    1.0510    1.0507    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0229    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0088    1.0119    1.0149    1.0177    1.0204    1.0229    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0435    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0510    1.0512    1.0513    1.0513    1.0512    1.0510    1.0507    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0229    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0088    1.0119    1.0149    1.0177    1.0204    1.0229    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0435    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0510    1.0512    1.0513    1.0513    1.0512    1.0510    1.0507    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0229    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0088    1.0119    1.0149    1.0177    1.0204    1.0229    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0435    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0510    1.0512    1.0513    1.0513    1.0512    1.0510    1.0507    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0229    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0088    1.0119    1.0149    1.0177    1.0204    1.0230    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0435    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0510    1.0512    1.0513    1.0513    1.0512    1.0510    1.0508    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0229    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0088    1.0119    1.0149    1.0177    1.0204    1.0230    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0435    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0510    1.0512    1.0513    1.0513    1.0512    1.0510    1.0508    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0229    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0088    1.0119    1.0149    1.0177    1.0204    1.0230    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0435    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0510    1.0512    1.0513    1.0513    1.0512    1.0510    1.0508    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0229    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0088    1.0119    1.0149    1.0177    1.0204    1.0230    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0435    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0511    1.0512    1.0513    1.0513    1.0512    1.0510    1.0508    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0229    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0088    1.0119    1.0149    1.0177    1.0204    1.0230    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0435    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0511    1.0512    1.0513    1.0513    1.0512    1.0511    1.0508    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0229    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0088    1.0119    1.0149    1.0177    1.0204    1.0230    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0435    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0511    1.0512    1.0513    1.0513    1.0512    1.0511    1.0508    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0229    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0088    1.0119    1.0149    1.0177    1.0204    1.0230    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0435    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0511    1.0513    1.0513    1.0513    1.0513    1.0511    1.0508    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0230    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0089    1.0119    1.0149    1.0177    1.0204    1.0230    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0435    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0511    1.0513    1.0514    1.0514    1.0513    1.0511    1.0508    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0230    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
0.0000    0.1389    0.1964    0.2406    0.2777    0.3104    0.3399    0.3670    0.3922    0.4157    0.4380    0.4590    0.4791    0.4983    0.5167    0.5343    0.5513    0.5677    0.5835    0.5988    0.6136    0.6280    0.6419    0.6554    0.6686    0.6813    0.6937    0.7058    0.7175    0.7289    0.7401    0.7509    0.7614    0.7717    0.7817    0.7915    0.8010    0.8102    0.8192    0.8280    0.8366    0.8449    0.8530    0.8609    0.8686    0.8760    0.8833    0.8904    0.8973    0.9040    0.9105    0.9168    0.9229    0.9289    0.9347    0.9403    0.9457    0.9510    0.9561    0.9611    0.9659    0.9705    0.9750    0.9793    0.9835    0.9876    0.9915    0.9952    0.9988    1.0023    1.0056    1.0089    1.0119    1.0149    1.0177    1.0204    1.0230    1.0254    1.0277    1.0299    1.0320    1.0340    1.0359    1.0376    1.0393    1.0408    1.0422    1.0436    1.0448    1.0459    1.0469    1.0478    1.0486    1.0493    1.0499    1.0504    1.0508    1.0511    1.0513    1.0514    1.0514    1.0513    1.0511    1.0508    1.0504    1.0499    1.0493    1.0486    1.0478    1.0469    1.0459    1.0448    1.0435    1.0422    1.0408    1.0393    1.0376    1.0359    1.0340    1.0320    1.0299    1.0277    1.0254    1.0230    1.0204    1.0177    1.0149    1.0119    1.0088    1.0056    1.0023    0.9988    0.9952    0.9915    0.9876    0.9835    0.9793    0.9750    0.9705    0.9659    0.9611    0.9561    0.9510    0.9457    0.9403    0.9347    0.9289    0.9229    0.9168    0.9105    0.9040    0.8973    0.8904    0.8833    0.8760    0.8686    0.8609    0.8530    0.8449    0.8366    0.8280    0.8192    0.8102    0.8010    0.7915    0.7817    0.7717    0.7614    0.7509    0.7401    0.7289    0.7175    0.7058    0.6937    0.6813    0.6686    0.6554    0.6419    0.6280    0.6136    0.5988    0.5835    0.5677    0.5513    0.5343    0.5167    0.4983    0.4791    0.4590    0.4380    0.4157    0.3922    0.3670    0.3399    0.3104    0.2777    0.2406    0.1964    0.1389    0.0000    
